#  E (eV)   dos(E)     Int dos(E) EFermi =    6.132 eV
  -7.750  0.1249E-83  0.1574E-83
  -7.740  0.1249E-83  0.1587E-83
  -7.730  0.1249E-83  0.1599E-83
  -7.720  0.1249E-83  0.1612E-83
  -7.710  0.1249E-83  0.1624E-83
  -7.700  0.1249E-83  0.1637E-83
  -7.690  0.1249E-83  0.1649E-83
  -7.680  0.1249E-83  0.1661E-83
  -7.670  0.1249E-83  0.1674E-83
  -7.660  0.1249E-83  0.1686E-83
  -7.650  0.1249E-83  0.1699E-83
  -7.640  0.1249E-83  0.1711E-83
  -7.630  0.1249E-83  0.1724E-83
  -7.620  0.1249E-83  0.1736E-83
  -7.610  0.1249E-83  0.1749E-83
  -7.600  0.1249E-83  0.1761E-83
  -7.590  0.1249E-83  0.1774E-83
  -7.580  0.1249E-83  0.1786E-83
  -7.570  0.1249E-83  0.1799E-83
  -7.560  0.1249E-83  0.1811E-83
  -7.550  0.1249E-83  0.1824E-83
  -7.540  0.1249E-83  0.1836E-83
  -7.530  0.1249E-83  0.1849E-83
  -7.520  0.1249E-83  0.1861E-83
  -7.510  0.1249E-83  0.1874E-83
  -7.500  0.1249E-83  0.1886E-83
  -7.490  0.1249E-83  0.1899E-83
  -7.480  0.1249E-83  0.1911E-83
  -7.470  0.1249E-83  0.1924E-83
  -7.460  0.1249E-83  0.1936E-83
  -7.450  0.1249E-83  0.1949E-83
  -7.440  0.1249E-83  0.1961E-83
  -7.430  0.1249E-83  0.1974E-83
  -7.420  0.1249E-83  0.1986E-83
  -7.410  0.1249E-83  0.1999E-83
  -7.400  0.1249E-83  0.2011E-83
  -7.390  0.1249E-83  0.2024E-83
  -7.380  0.1249E-83  0.2036E-83
  -7.370  0.1249E-83  0.2049E-83
  -7.360  0.1249E-83  0.2061E-83
  -7.350  0.1249E-83  0.2074E-83
  -7.340  0.1249E-83  0.2086E-83
  -7.330  0.1249E-83  0.2099E-83
  -7.320  0.1249E-83  0.2111E-83
  -7.310  0.1249E-83  0.2124E-83
  -7.300  0.1249E-83  0.2136E-83
  -7.290  0.1249E-83  0.2149E-83
  -7.280  0.1249E-83  0.2161E-83
  -7.270  0.1249E-83  0.2174E-83
  -7.260  0.1249E-83  0.2186E-83
  -7.250  0.1249E-83  0.2199E-83
  -7.240  0.1249E-83  0.2211E-83
  -7.230  0.1249E-83  0.2224E-83
  -7.220  0.1249E-83  0.2236E-83
  -7.210  0.1249E-83  0.2249E-83
  -7.200  0.1249E-83  0.2261E-83
  -7.190  0.1249E-83  0.2274E-83
  -7.180  0.1249E-83  0.2286E-83
  -7.170  0.1249E-83  0.2299E-83
  -7.160  0.1249E-83  0.2311E-83
  -7.150  0.1249E-83  0.2324E-83
  -7.140  0.1249E-83  0.2336E-83
  -7.130  0.1249E-83  0.2349E-83
  -7.120  0.1249E-83  0.2361E-83
  -7.110  0.1249E-83  0.2374E-83
  -7.100  0.1249E-83  0.2386E-83
  -7.090  0.1249E-83  0.2399E-83
  -7.080  0.1249E-83  0.2411E-83
  -7.070  0.1249E-83  0.2424E-83
  -7.060  0.1249E-83  0.2436E-83
  -7.050  0.1249E-83  0.2449E-83
  -7.040  0.1249E-83  0.2461E-83
  -7.030  0.1249E-83  0.2474E-83
  -7.020  0.1249E-83  0.2486E-83
  -7.010  0.1249E-83  0.2498E-83
  -7.000  0.1249E-83  0.2511E-83
  -6.990  0.1249E-83  0.2523E-83
  -6.980  0.1249E-83  0.2536E-83
  -6.970  0.1249E-83  0.2548E-83
  -6.960  0.1249E-83  0.2561E-83
  -6.950  0.1249E-83  0.2573E-83
  -6.940  0.1249E-83  0.2586E-83
  -6.930  0.1249E-83  0.2598E-83
  -6.920  0.1249E-83  0.2611E-83
  -6.910  0.1249E-83  0.2623E-83
  -6.900  0.1249E-83  0.2636E-83
  -6.890  0.1249E-83  0.2648E-83
  -6.880  0.1249E-83  0.2661E-83
  -6.870  0.1249E-83  0.2673E-83
  -6.860  0.1249E-83  0.2686E-83
  -6.850  0.1249E-83  0.2698E-83
  -6.840  0.1249E-83  0.2711E-83
  -6.830  0.1249E-83  0.2723E-83
  -6.820  0.1249E-83  0.2736E-83
  -6.810  0.1249E-83  0.2748E-83
  -6.800  0.1249E-83  0.2761E-83
  -6.790  0.1249E-83  0.2773E-83
  -6.780  0.1249E-83  0.2786E-83
  -6.770  0.1249E-83  0.2798E-83
  -6.760  0.1249E-83  0.2811E-83
  -6.750  0.1249E-83  0.2823E-83
  -6.740  0.1249E-83  0.2836E-83
  -6.730  0.1249E-83  0.2848E-83
  -6.720  0.1249E-83  0.2861E-83
  -6.710  0.1249E-83  0.2873E-83
  -6.700  0.1249E-83  0.2886E-83
  -6.690  0.1249E-83  0.2898E-83
  -6.680  0.1249E-83  0.2911E-83
  -6.670  0.1249E-83  0.2923E-83
  -6.660  0.1249E-83  0.2936E-83
  -6.650  0.1249E-83  0.2948E-83
  -6.640  0.1249E-83  0.2961E-83
  -6.630  0.1249E-83  0.2973E-83
  -6.620  0.1249E-83  0.2986E-83
  -6.610  0.1249E-83  0.2998E-83
  -6.600  0.1249E-83  0.3011E-83
  -6.590  0.1249E-83  0.3023E-83
  -6.580  0.1249E-83  0.3036E-83
  -6.570  0.1249E-83  0.3048E-83
  -6.560  0.1249E-83  0.3061E-83
  -6.550  0.1249E-83  0.3073E-83
  -6.540  0.1249E-83  0.3086E-83
